city,name,review_count,rating,category,attributes,longitude,latitude
London,The Shard,31357,4.6,Landmark,"87-floor glass skyscraper with a jagged peak, with restaurants, offices, hotel and viewing platform.",-0.0865625,51.5045625
London,ZSL London Zoo,24147,4.3,Zoo,Major city zoo and research centre helping to conserve numerous species in naturalistic habitats.,-0.1534375,51.5353125
London,Trafalgar Square,108310,4.6,Plaza,"Nelson's Column rises above this iconic square's LED-lit fountains, artworks and lion statues.",-0.1280625,51.5080625
London,Tower of London,83331,4.6,Castle,"Centuries of bloody history around a medieval castle, home to Crown Jewels and iconic Beefeaters.",-0.0759375,51.5080625
London,Madame Tussauds London,59960,4.4,Tourist attraction,Museum chain for life-size wax replicas of famous celebrities & historic icons in themed galleries.,-0.1543125,51.5230625
London,The London Bridge Experience & London Tombs,1023,4.1,Tourist attraction,Costumed actors perform scenes from London's history at this immersive theatrical showcase.,-0.0884375,51.5064375
London,The View from The Shard,4033,4.6,Scenic spot,Panoramic views of up to 40 miles with a good visibility guarantee (or you visit again for free).,-0.0865625,51.5044375
London,SEA LIFE Centre London Aquarium,22528,4.3,Tourist attraction,Family-friendly exhibits with a variety of sea creatures (most offer play areas & group packages).,-0.1195625,51.5015625
London,lastminutecom London Eye,143943,4.5,Tourist attraction,Huge observation wheel giving passengers a privileged bird's-eye view of the city's landmarks.,-0.1195625,51.5033125
London,The London Dungeon,15474,4.3,Tourist attraction,Costumed actors and themed fairground rides depicting macabre stories from London's past.,-0.1188125,51.5025625
London,Buckingham Palace,148525,4.5,Cultural landmark,Visitors can tour the palace's opulent private and state rooms or watch the changing of the guard.,-0.1419375,51.5013125
London,The Queen's Walk,4,5.0,Tourist attraction,,-0.0879375,51.5066875
London,The Postal Museum,3465,4.5,Museum,,-0.1139375,51.5248125
London,Greenwich Market,19547,4.5,Market,"Longtime, indoor market with up to 120 stalls for antiques, art & other goods, plus take-out bites.",-0.0090625,51.4815625
London,Cambridge Circus London,162,4.6,Tourist attraction,,-0.1291875,51.5131875
London,Marble Arch,16307,4.4,Historical landmark,"Landmark faced in white marble, designed as a state entrance to Buckingham Palace but relocated.",-0.1589375,51.5130625
London,The Design Museum,8886,4.4,Museum,"Displays of contemporary design and innovation, from the everyday to the cutting edge.",-0.2001875,51.4999375
London,Chelsea FC Museum,1467,4.7,Heritage museum,"Exhibition of the iconic soccer club’s trophies, shirts & memorabilia, plus tours of their stadium.",-0.1915625,51.4826875
London,The Sherlock Holmes Museum,14767,4.3,Museum,Museum with Victorian decor in the home of Sir Arthur Conan Doyle's famous fictional detective.,-0.1585625,51.5238125
London,River Thames London,28,4.6,Tourist attraction,,-0.1191875,51.5071875
London,The London Peace Pagoda,753,4.7,Pagoda,"Pagoda dedicated to peace, built in 1985, with statues representing phases of the Buddha's life.",-0.1590625,51.4820625
London,London Museum of Water & Steam,715,4.6,Museum,"Victorian pumping station providing a history of London's water supply, with hands-on exhibits.",-0.2895625,51.4888125
London,Hampstead Heath,17844,4.7,Park,"Green oasis for recreation, with swimming ponds, woodland and city views from Parliament Hill. · Dogs allowed",-0.1629375,51.5608125
London,Victoria Park,14678,4.7,Park,Lakes and fountains in 86 hectares of Victorian greenery in the heart of East London.,-0.0389375,51.5365625
London,London Canal Museum,159,4.4,History museum,"Unique venue tracing history of London's canals, with a Victorian well used to store imported ice.",-0.1200625,51.5341875
London,Jewel Tower,455,4.0,Historical place museum,"Tower of the original 14th-century Palace of Westminster, with ribbed-vault ceiling and exhibition.",-0.1260625,51.4985625
London,National Maritime Museum,10365,4.6,Museum,"Exploring British naval history, with a ship simulator, nautical oddities and interactive games.",-0.0051875,51.4810625
London,Westminster Abbey,35604,4.6,Church,Protestant abbey hosting daily services and every English and British coronation since 1066.,-0.1273125,51.4993125
London,Piccadilly Lights,399,4.6,Historical landmark,,-0.1345625,51.5101875
London,Traitors' Gate,188,4.5,Tourist attraction,"Infamous water gate entrance to the Tower of London, used by prisoners accused of treason.",-0.0769375,51.5074375
London,Leadenhall Market,12510,4.4,Market,"Historical, Victorian indoor marketplace with apparel & accessory stores, plus restaurants & bars.",-0.0835625,51.5128125
London,Churchill War Rooms,10408,4.6,Historical place museum,Secret underground headquarters where Prime Minister Winston Churchill lived and worked during WWII.,-0.1293125,51.5021875
London,Jurassic World: The Exhibiton London,351,4.6,Tourist attraction,,0.0199375,51.5083125
London,Victoria Tower Gardens South,3371,4.6,Park,Tranquil park offering river views & a playground as well as memorial statues & structures.,-0.1248125,51.4970625
London,Leicester Square,16135,4.5,Cultural center,"Bustling square founded in 1670 featuring a small park, statues of film characters & major cinemas.",-0.1300625,51.5103125
London,Queen Elizabeth Olympic Park,27201,4.5,Park,"Bridges, wild land and play parks weave a latticework around London's 2012 Olympic venues.",-0.0159375,51.5441875
London,Southwark Park,3998,4.5,Park,"Public park opened in 1869, encompassing a bowling green, cafe, boating lake and bandstand.",-0.0538125,51.4934375
London,City Cruises London Tower Pier,477,4.3,Tourist attraction,,-0.0788125,51.5073125
London,London dragon,,,Tourist attraction,,-0.0976875,51.5228125
London,The Wallace Collection,5577,4.7,Art museum,"Museum of world-sourced antiques, sculpture, artworks and armour, set within a palatial townhouse.",-0.1530625,51.5173125
London,Wembley Stadium,46017,4.6,Stadium,Landmark venue hosting major football matches including FA Cup Final and international matches.,-0.2795625,51.5560625
London,Borough Market,68953,4.6,Fresh food market,"Huge market under the railway lines, for British-reared meat and artisanal baked and dairy goods. · Dine-in",-0.0909375,51.5054375
London,Queens Walk,15,4.4,Tourist attraction,,-0.1191875,51.5040625
London,Queen Mary's Rose Gardens,3830,4.8,Garden,"Picturesque garden created in the 1930s, showcasing 12,000 rose bushes on landscaped grounds.",-0.1523125,51.5275625
London,St Dunstan in the East Church Garden,4484,4.7,Garden,City garden amongst the ruins of a grade I listed church with a tower & steeple by Christopher Wren.,-0.0824375,51.5096875
London,BT Tower,929,4.5,Tourist attraction,"191-m. cylindrical telecommunications tower, an icon of the London skyline since 1965.",-0.1388125,51.5214375
London,Somerset House,1323,4.5,Art center,"Neoclassical riverside palace hosting courtyard events, a winter ice rink and the Courtauld Gallery.",-0.1171875,51.5110625
London,Royal Air Force Museum London,12864,4.7,Museum,Tracing the history of aviation and the RAF through real aircraft and interactive exhibits.,-0.2380625,51.5978125
London,Potters Fields Park,2282,4.6,City park,"Landscaped park with grassy areas, trees, a cafe and sweeping views of the river and iconic sites.",-0.0783125,51.5041875
London,Villiers street,3,5.0,Tourist attraction,,-0.1235625,51.5080625
London,William Morris Gallery,1277,4.6,Museum,"Georgian house set in parkland, celebrating the work of the famed arts and crafts designer.",-0.0203125,51.5913125
London,Richmond Park,23572,4.8,Park,"Expansive walled park, originally a 17th-century hunting ground and still home to hundreds of deer.",-0.2745625,51.4411875
London,Science Museum,55587,4.5,Museum,"A vast treasury of science and invention, famous for its state-of-the-art interactive exhibits.",-0.1766875,51.4971875
London,Garden Museum,767,4.2,Museum,Charming church-turned museum featuring horticultural exhibits & an elegant cafe.,-0.1201875,51.4949375
London,London's Roman Amphitheatre,273,4.6,Tourist attraction,"Roman amphitheatre ruins, including a foundation wall & drain, dating from the 2nd century CE.",-0.0914375,51.5155625
London,Museum of London Docklands,5004,4.6,Museum,"Georgian sugar warehouse, now home to a museum chronicling London's history as a trading port.",-0.0238125,51.5075625
London,Greenwich Park,37575,4.7,Park,"Large park with expansive views, home to the Royal Observatory, Maritime Museum and Meridian Line.",0.0014375,51.4769375
London,Royal Albert Hall,30175,4.8,Concert hall,"One of Britain's great Victorian splendours, most famous for the Proms classical music festival.",-0.1773125,51.5009375
Macau,Our Lady of Ftima Church Macau,27,4.6,Catholic church,,113.545063,22.2120625
Macau,Holy House of Mercy,89,4.2,Association or organization,,113.540188,22.1936875
Macau,Jardim de Vasco da Gama,57,4.1,Park,,113.546563,22.1961875
Macau,Golden Reel,156,4.3,Amusement park ride,Ferris wheel shaped like a Figure 8 on the Studio City facade offering elevated views of Macau.,113.561313,22.1410625
Macau,Chapel of Our Lady of Penha,481,4.5,Catholic church,,113.535188,22.1868125
Macau,Macao Diocese,17,4.5,Catholic church,,113.541563,22.1935625
Macau,Communications Museum,45,4.3,Museum,,113.554938,22.2033125
Macau,Tou Tei Temple in Sam Pa Mun,3,4.0,Place of worship,,113.540688,22.1993125
Macau,Kampek Paradise Casino,40,3.4,Casino,,113.545688,22.1896875
Macau,Chapel of St Francis Xavier,17,4.2,Catholic church,,113.548813,22.2043125
Macau,Garden of the Surrounding of Monte Fort,450,4.2,Park,,113.542063,22.1968125
Macau,Barra Fort,6,3.8,Fortress,,113.530688,22.1826875
Macau,Tap Seac Gallery,22,3.9,Art gallery,,113.547188,22.1989375
Macau,St Augustine's Church,93,4.1,Catholic church,"Neoclassical church with a Portuguese interior dating to the 1500s, known for its Easter Procession.",113.538438,22.1921875
Macau,General Ye Ting's Former Residence,32,3.8,Historical landmark,,113.546438,22.2008125
Macau,Passion Lane,24,3.8,Tourist attraction,,113.540438,22.1971875
Macau,Macau Tea Culture Museum,25,3.6,Museum,Museum showcasing Chinese & world tea culture in a Portuguese-style building open since 2005.,113.547813,22.1996875
Macau,Monte Fort Corridor,20,4.3,Scenic spot,,113.543438,22.1968125
Macau,Chapel of St Francis Xavier,440,4.2,Catholic church,,113.551438,22.1169375
Macau,SANDBOX VR - MESUF,63,5.0,Escape room center,,113.569063,22.1521875
Macau,Moorish Barracks,60,3.7,Government office,,113.532563,22.1874375
Macau,Fire Services Museum,144,4.2,Museum,"Stately museum showcasing historical firefighting artifacts, including fire trucks, hoses & hats.",113.543563,22.2000625
Macau,Dancing fountains,6,4.5,Tourist attraction,,113.569687,22.1475625
Macau,Mong Ha Hill Municipal Park,74,4.2,Park,,113.548063,22.2075625
Macau,Areia Preta Urban Park,97,3.9,Park,,113.555938,22.2093125
Macau,Seac Pai Van Park,36,4.5,Animal park,,113.557813,22.1263125
Macau,Albergue Scm,51,4.3,Art center,,113.544438,22.1974375
Macau,St Lazarus' Church,165,4.3,Catholic church,"One of the oldest Catholic churches in Macau, built in the 1550s & renovated in the late 1800s.",113.545438,22.1974375
Macau,Tak Seng On Pawnshop Museum,62,4.1,Museum,"Heritage museum featuring a restored, century-old pawnshop in its original setting.",113.538188,22.1949375
Macau,Taipa Grande Natural Park,125,4.2,Park,,113.570438,22.1589375
Macau,Morrison Chapel,25,4.2,Anglican church,,113.539813,22.1995625
Macau,Senado Square,45,4.3,Tourist attraction,,113.539813,22.1935625
Macau,The Patane Night Watch House,16,4.0,Museum,,113.539563,22.2019375
Macau,Guia Municipal Park,459,4.2,Park,,113.552688,22.1989375
Macau,Zhuxian Cave,9,4.3,Tourist attraction,,113.514063,22.2030625
Macau,St Anthony's Church Macau,279,4.2,Catholic church,,113.539438,22.1989375
Macau,Jorge lvares Monument,24,3.9,Historical landmark,,113.540313,22.1916875
Macau,Hc S Reservoir Barbecue Park,133,4.2,Park,"Peaceful country park with a hiking path around its reservoir, plus a children's glass slide.",113.571188,22.1241875
Macau,teamLab SuperNature Macao,2,4.5,Tourist attraction,,113.558438,22.1488125
Macau,Complex A of Guia Hill Military Tunnels,21,3.8,Army museum,,113.549938,22.1969375
Macau,Macau Guia Circuit - Moorish,,,Tourist attraction,,113.554313,22.2030625
Macau,Macau Guia Circuit - San Francisco Hill,,,Tourist attraction,,113.544938,22.1905625
Macau,Cathedral Square Macau,29,4.4,Park,,113.541063,22.1938125
Macau,Casino Lisboa,330,3.9,Casino,Casino & landmark building with bright exterior lights & an unusual pineapple-shaped design.,113.544063,22.1896875
Macau,Taipa Food Street,46,4.2,Tourist attraction,,113.557188,22.1531875
Macau,Hong Kung Night Market,253,3.8,Night market,,113.537188,22.1960625
Macau,St Joseph's Seminary and Church,142,4.2,Catholic church,"Baroque-style church built in 1758, containing a piece of bone from the arm of St. Francis Xavier.",113.537313,22.1914375
Macau,Montanha Russa Garden,58,4.1,Park,Native & European trees fill this serene park with children's play areas & a Portuguese restaurant.,,
Macau,Macau Islamic Mosque & Cemetery,85,4.6,Mosque,,113.554563,22.2029375
Macau,Handover Gifts Museum of Macao,64,4.2,Museum,,113.554063,22.1899375
Macau,D Pedro V Theatre,262,4.2,Opera house,"Circa-1860 Western-style theater hosting orchestral performances, opera & music festivals.",113.538063,22.1919375
Macau,Kun Iam Ecumenical Center,382,4.2,Museum,This 20-m. statue of Guanyin on a lotus seat was built by the Portuguese government in 1997.,113.552063,22.1858125
Macau,Tap Seac Square,473,4.1,Park,,113.547063,22.1980625
Macau,Cathedral of the Nativity of Our Lady Macau,300,4.4,Catholic cathedral,"Historic Catholic cathedral rebuilt in 1937, featuring colorful stained glass & a nativity.",113.541438,22.1935625
Macau,Macao Cultural Centre,102,4.3,Cultural center,,113.555188,22.1890625
Macau,Historical Museum of Coloane and Taipa,232,3.9,History museum,Free-admission museum in a colonial-era building offering local history exhibits & guided tours.,113.555688,22.1524375
Macau,St Lawrences Church,448,4.3,Catholic church,"This historic church has clock & bell towers, ornate stained glass windows & chandeliers.",113.536813,22.1905625
Macau,Sam Kai Vui Kun,47,3.9,Place of worship,"Built in 1750 as a tradesman meeting place, this temple is a UNESCO World Heritage destination.",113.539438,22.1940625
Macau,Guan Yin Statue,25,4.4,Museum,,113.552188,22.1858125
Macau,Legend Heroes Park - ,10,4.5,Tourist attraction,,113.561438,22.1411875
Macau,Parque Infantil do Chunambeiro,130,4.1,Park,,113.537188,22.1868125
Macau,Casa Garden,46,4.1,Historical landmark,"Sprawling 18th-century mansion & park featuring an art gallery, cultural center & gardens.",113.539813,22.2003125
Macau,Av View of Lake Nam Van,137,4.3,Tourist attraction,,113.538813,22.1894375
Macau,Lin Ze Xu Museum,39,4.1,Museum,,113.547313,22.2095625
Macau,Lin Kai Temple,20,4.2,Buddhist temple,,113.542688,22.2018125
Macau,Mandarin's House,720,4.3,Heritage building,"Large, restored Guangdong-style home in the city's historic settlement. Guided tours are offered.",113.534938,22.1886875
Macau,S Francisco Garden,155,4.1,Park,"Macau's oldest garden, this 1500s urban green space features a small library, a bar & playground.",113.544688,22.1924375
Macau,A-Ma Cultural Village,221,4.3,Taoist temple,,113.563313,22.1226875
Macau,Vila da Taipa,145,4.2,Tourist attraction,,113.555938,22.1513125
Macau,ZIPCITY Macau,1,4.0,Tourist attraction,,113.573438,22.1424375
Macau,Dr Sun Yat Sen Memorial House in Macau,157,4.3,History museum,Personal effects & historical exhibits in a Moorish-style mansion where Sun Yat Sen's family lived.,113.548938,22.1999375
Macau,Taipa Houses,1605,4.2,Museum,5 converted pastel-colored colonial homes showcasing exhibits & artifacts on the area's history.,113.559937,22.1539375
Macau,Macau Museum of Art,215,4.3,Art museum,"Spacious art museum featuring exhibits covering Chinese painting, calligraphy, ceramics & more.",113.554563,22.1886875
Macau,Na Tcha Temple,95,4.1,Taoist temple,This small shrine built in the late 19th century honors the god of war from a Chinese folk religion.,,
Macau,Flora Garden,420,4.1,Park,Redeveloped park with flower displays on the site of a 19th-century villa in mountain foothills.,113.551438,22.2003125
Macau,Sai Van Lake Square,20,4.0,Tourist attraction,,113.537813,22.1809375
Macau,Grand Prix Museum,265,3.6,Museum,"Museum featuring race cars, motorbikes & memorabilia from the Macau Grand Prix & a race simulator.",113.552938,22.1949375
Macau,Lou Lim Ioc Garden,535,4.3,Park,"Low-key, leafy garden featuring traditional Chinese landscaping with pavilions, bridges & ponds.",113.547563,22.2005625
Macau,Maritime Museum,145,4.2,Museum,Longtime maritime museum showcasing the tradition & history of the South China fishing industry.,113.530562,22.1859375
Macau,The Cotai Strip,50,4.4,Tourist attraction,Huge hotel casinos illuminated at night line this buzzing strip on the Estrada do Istmo road.,113.563688,22.1456875
Macau,Camoes Garden,340,4.1,Park,"City park laid out in the 18th century, with a bronze bust of Portuguese poet Luís Vaz de Camões.",113.539438,22.1998125
Macau,Lou Kau Mansion,493,4.0,Tourist attraction,"Preserved circa-1889 Chinese manse with multiple courtyards, open to the public for tours.",113.541188,22.1941875
Macau,Guia Lighthouse,589,4.4,Tourist attraction,Colonial lighthouse & World Heritage site featuring a 15-m. stone lighthouse & a small museum.,113.549688,22.1964375
Macau,Macao Museum,437,4.3,Museum,"Sophisticated museum opened in 1998, featuring historical & cultural exhibits on Macau's past.",113.542188,22.1971875
Macau,Macao Giant Panda Pavilion,934,4.4,Zoo,"Pavilion featuring giant pandas in indoor & outdoor habitats, plus education exhibits & a gift shop.",113.558938,22.1266875
Macau,A-Ma Temple,836,4.2,Place of worship,"This temple, Macau's oldest, was built in 1488 & is dedicated to the sea goddess.",113.53125,22.18625
Macau,Macau Fisherman's Wharf,4222,4.0,Tourist attraction,"Harborfront entertainment complex with hotels, casinos, rides, shops & restaurants.",113.556313,22.1926875
Macau,Monte Fort,862,4.3,Historical landmark,Large fort completed in 1626 featuring a rooftop park with cannons & expansive skyline views.,113.542188,22.1970625
Macau,Senado Square,11039,4.2,Plaza,"A frequent venue for public events, this large town square is surrounded by shops & restaurants.",113.539813,22.1935625
Macau,Ruins of St Paul's,18316,4.3,Ruin,"Well-known facade of a 17th-century church destroyed by fire, with an on-site religious museum.",113.540813,22.1976875
Macau,Macau Tower Convention and Entertainment Center,6219,4.3,Tourist attraction,"Tower with shops, a cinema & eateries, including a revolving restaurant, plus observation areas.",113.537813,22.1799375
Macau,Venetian Macao Casino,1462,4.4,Casino,,113.560313,22.1493125
New York City,Circle Line Sightseeing Cruises,144,4.3,Tourist attraction,,-74.003063,40.7056875
New York City,The Escape Game NYC - Escape Room Adventures,3638,5.0,Escape room center,,-73.979688,40.7519375
New York City,New York City Hall,984,4.3,City or town hall,"Palatial, circa-1812 government complex housing the mayor's office, the City Council & more.",-74.006063,40.7128125
New York City,City Sightseeing New York,1641,3.8,Sightseeing tour agency,,-74.000312,40.7596875
New York City,Welcome to New York Sign,22,4.4,Tourist attraction,,-74.006937,40.7216875
New York City,Hudson River Park,538,4.7,Park,"Beyond its gardens & lawns, this pier overlooking the Hudson River features a carousel & skate park.",-74.009313,40.7493125
New York City,Swing Low: Harriet Tubman Memorial,122,4.7,Sculpture,"Bronze statue of African American anti-slavery & equal rights heroine Harriet Tubman, born in 1822.",-73.952813,40.8081875
New York City,The Cathedral Church of St John the Divine,3137,4.5,Catholic cathedral,"Immense, historic church known for its concerts, Sunday service & annual blessing of the animals.",-73.961938,40.8038125
New York City,Pier 25 Playground,54,4.8,Playground,,-74.013063,40.7201875
New York City,The Old Glory Park,878,4.7,Park,,-74.011438,40.7796875
New York City,see New York and Central Park,,,Tourist attraction,,-73.982063,40.7674375
New York City,Pier 86,289,4.6,Museum,,-73.999063,40.7645625
New York City,The Frick Collection,3184,4.6,Art museum,Millionaire industrialist's former home turned museum displaying Western European art.,-73.967438,40.7710625
New York City,New York Chinese Scholar's Garden Snug Harbor Cultural Center,463,4.5,Botanical garden,"Formal landscape with pavilions, a koi pond, rock sculptures & other traditional Chinese elements.",-74.104313,40.6419375
New York City,The SightSeeing Pass NYC,1038,3.5,Sightseeing tour agency,,-73.991188,40.7568125
New York City,Exit Escape Room NYC,928,4.8,Escape room center,"Themed escape games with 60-minute scenarios, including a runaway train & a gold bullion heist.",-73.991313,40.7531875
New York City,New York Vietnam Veterans Memorial Plaza Square,586,4.5,Memorial park,"Plaza featuring a reflecting fountain, honor plaques & other tributes to city Vietnam War veterans.",-74.009813,40.7026875
New York City,Bronx Zoo,31064,4.6,Zoo,"Metropolitan zoo with 265 acres that harbors 4,000 animals in replicas of their native habitats.",-73.876938,40.8505625
New York City,New York Botanical Garden,11084,4.7,Botanical garden,"Sprawling spot of 50 gardens, 30,000 trees & landmark glasshouse with rain forest & cactus displays.",-73.880938,40.8614375
New York City,Vessel,25788,4.7,Tourist attraction,"Open-air, honeycomb-shaped attraction offering 16 stories & 80 landings for visitors to climb.",-74.002188,40.7538125
New York City,Big Bus Hop On,519,4.0,Tourist attraction,Guided hop-on/hop-off tours of city landmarks & neighborhoods via double-decker buses.,-74.007062,40.7118125
New York City,Time Warner Center,2269,4.4,Landmark,Brand-name fashion shops & upscale eateries share space around a soaring five-story central atrium.,-73.983188,40.7685625
New York City,Town Square,40,4.8,Tourist attraction,,-73.984813,40.7588125
New York City,Liberty Cruise,771,4.2,Tourist attraction,"Rides around the Statue of Liberty, plus panoramic views of New York City landmarks from the water.",-74.017313,40.7150625
New York City,The Pier 62 Carousel,38,4.6,Tourist attraction,"Hudson River Park’s waterfront carousel features 33 hand-carved animals, LED lights & a chariot.",-74.010188,40.7486875
New York City,Snug Harbor Cultural Center & Botanical Garden,3534,4.5,Cultural center,"19th-century home for retired sailors now features cultural events, sculptures & a fountain.",-74.102688,40.6433125
New York City,Queens Museum,2526,4.4,Art museum,"Visual arts on display along with The Panorama, a building-for-building model of New York City.",-73.846688,40.7459375
New York City,Metropolitan Opera House,4996,4.8,Opera house,"Lincoln Center opera house featuring star-studded casts, lavish staging & crystal-clear acoustics.",-73.983938,40.7726875
New York City,Silverstein Family Park,349,4.5,Park,"Small triangular park featuring tree-shaded benches, a fountain & flower-filled planters.",-74.011438,40.7131875
New York City,Hush Hip Hop Tours,61,4.8,Tourist attraction,"High-energy themed tours of clubs, murals & landmarks from the city's storied hip-hop culture.",-73.969313,40.7628125
New York City,Gracie Mansion Conservancy,85,4.2,Non-profit organization,"Official mayoral mansion from 1799, with occasional public tours & events in the riverside garden.",-73.943063,40.7761875
New York City,Brooklyn Heights Promenade,5456,4.8,Park,"Tree-lined walkway offers views of the Statue of Liberty, Brooklyn Bridge & Manhattan skyline.",-73.997563,40.6961875
New York City,Graffiti Hall of Fame,426,4.2,Park,A longtime site where many well-known street artists show their skills on schoolyard walls.,-73.948063,40.7934375
New York City,City Hall Park,12833,4.5,Park,"Greenspace offering a respite from nearby government buildings with lawns, benches & a fountain.",-74.006563,40.7124375
New York City,Escape the Room NYC,2012,4.7,Escape room center,,-73.990313,40.7433125
New York City,Pier 26 at Hudson River Park,1227,4.7,Park,This pier on the Hudson offers free seasonal kayaking & separate dog runs for big & small pooches.,-74.013063,40.7211875
New York City,Winter Village at Bryant Park,367,4.6,Tourist attraction,,-73.983563,40.7535625
New York City,New York Pass,1124,4.2,Sightseeing tour agency,,-73.983813,40.7598125
New York City,Paley Park,568,4.5,Park,"Serene, intimate urban park featuring ivy walls & a waterfall, plus chairs & tables.",-73.975188,40.7601875
New York City,Greenacre Park,856,4.8,Park,"Compact, shaded urban park featuring a 25-ft. waterfall, moveable tables & chairs & an outdoor cafe.",-73.969313,40.7561875
New York City,Bowling Green,8894,4.5,Park,"Near the Financial District, this green urban oasis hosts a fountain plus the Charging Bull statue.",-74.013688,40.7049375
New York City,Sakura Park,354,4.6,Park,Historic park named for its cherry trees with formal paths & a statue of the man who composed Taps.,-73.962188,40.8128125
New York City,Museum of Jewish Heritage  A Living Memorial to the Holocaust,1582,4.6,History museum,"Exhibits & public programs on Jewish history, life & culture in the 20th & 21st centuries.",-74.01875,40.70625
New York City,FDNY Memorial Wall,347,4.8,Tourist attraction,Bronze bas-relief sculpture memorializing NYC firefighters who lost their lives in the 9/11 attacks.,-74.012563,40.7099375
New York City,One World Trade Center,20563,4.7,Business center,"A casual cafe, a bar with small plates & American fine dining with views from the 101st floor.",-74.013438,40.7126875
New York City,New York City Fire Museum,729,4.5,Museum,"Exhibits at this 1904 ex-firehouse include firefighting tools, uniforms, vehicles & a 9/11 memorial.",-74.006937,40.7255625
New York City,Heckscher Playground,939,4.7,Playground,"Oldest playground in Central Park, with climbing structures, slides, water features & restrooms.",-73.977188,40.7684375
New York City,Irish Hunger Memorial,609,4.7,Memorial park,"Sculpture, containing stones from each of Ireland's counties, in remembrance of the Irish Famine.",-74.016313,40.7150625
New York City,New York Public Library - Stephen A Schwarzman Building,4108,4.7,Public library,"NYC's flagship library, in a beaux arts building next to Bryant Park, flanked by iconic stone lions.",-73.982313,40.7531875
New York City,Rockefeller Center,149435,4.7,Historical landmark,"Famous complex that's home to TV studios, plus a seasonal ice rink & giant Christmas tree.",-73.97875,40.75875
New York City,All NYC Yachts,7,4.1,Boat rental service,,-73.986688,40.7856875
New York City,One World Observatory,16350,4.7,Tourist attraction,"Observatory located on floors 100-102 of One World Trade Center, with exhibits & restaurants.",-74.013188,40.7130625
New York City,Top of The Rock,45310,4.7,Observation deck,"Observatory on top of Rockefeller Center, with an ocean-liner style design, offering city views.",-73.979438,40.7593125
New York City,Bryant Park,73561,4.7,Park,"Green space behind the NY Public Library's main branch, with 4 acres, a cafe and other food kiosks. · Dogs allowed",-73.983188,40.7535625
New York City,Times Square,183088,4.7,Plaza,"Bustling destination in the heart of the Theater District known for bright lights, shopping & shows.",-73.985563,40.7579375
New York City,Central Park,241005,4.8,Park,"Sprawling park with pedestrian paths & ballfields, plus a zoo, carousel, boat rentals & a reservoir.",-73.966563,40.7811875
New York City,Edge,7374,4.6,Tourist attraction,"Protruding 100-stories-high observation deck, with a glass floor, bar & 360-degree NYC views.",-74.000938,40.7540625
New York City,The National September 11 Memorial Museum,3061,4.8,Museum,,-74.012438,40.7114375
New York City,American Museum of Natural History,15292,4.6,Natural history museum,"From dinosaurs to outer space and everything in between, this huge museum showcases natural wonders.",-73.973937,40.7813125
New York City,The High Line,48964,4.7,Park,"Popular park 30 feet above street level on an old rail line, with river & city views.",-74.004813,40.7479375
New York City,The Metropolitan Museum of Art,70172,4.8,Art museum,"A grand setting for one of the world's greatest collections of art, from ancient to contemporary.",-73.963188,40.7794375
New York City,Intrepid Sea Air & Space Museum,32153,4.6,Museum,"Flight museum on an aircraft carrier whose exhibits include a Concorde, submarine & space shuttle.",-73.999563,40.7645625
New York City,Flatiron Building,11032,4.6,Tourist attraction,Architect Daniel Burnham's iconic 1902 triangular tower nicknamed for its clothes iron look.,-73.989688,40.7410625
New York City,Empire State Building,83723,4.7,Tourist attraction,"Iconic, art deco office tower from 1931 with exhibits & observatories on the 86th & 102nd floors.",-73.985688,40.7484375
New York City,SUMMIT One Vanderbilt,2893,4.4,Tourist attraction,,-73.978688,40.7528125
New York City,Statue of Liberty,85118,4.7,Historical landmark,"Iconic National Monument opened in 1886, offering guided tours, a museum & city views.",-74.044563,40.6891875
New York City,St Patrick's Cathedral,31581,4.8,Cathedral,Towering Neo-Gothic church from 1879 with twin spires & storied history opposite Rockefeller Center.,-73.976188,40.7585625
New York City,Brooklyn Bridge,59182,4.8,Bridge,"Beloved, circa-1883 landmark connecting Manhattan & Brooklyn via a unique stone-&-steel design.",-73.996813,40.7060625
New York City,New-York Historical Society,462,4.5,Museum,"West Side museum presenting New York City history via artwork, manuscripts, furniture and more.",-73.973937,40.7793125
New York City,SPYSCAPE,3341,4.5,Museum,Interactive exhibit featuring a multitude of activities to teach about the world of spying.,-73.983688,40.7653125
New York City,Washington Square Park,22439,4.6,Park,Historic Greenwich Village concrete-&-green park known for its stately arch & prime people-watching. · Dogs allowed,-73.997313,40.7309375
New York City,The Battery,57585,4.6,Park,Historic park with Ellis Island & Statue of Liberty views & ferry service to both islands. · Dogs allowed,-74.015313,40.7029375
New York City,Madame Tussauds New York,21552,4.4,Tourist attraction,Museum chain for life-size wax replicas of famous Americans & historic icons in themed galleries.,-73.988813,40.7564375
New York City,Tenement Museum,3804,4.6,History museum,1863 preserved tenement building brings Lower East Side immigrant stories to life with guided tours.,-73.990063,40.7188125
New York City,Solomon R Guggenheim Museum,18443,4.4,Modern art museum,Frank Lloyd Wright–designed modern-art museum with an architecturally significant spiral rotunda.,-73.958937,40.7829375
New York City,RiseNY,631,4.7,Museum,,-73.985188,40.7575625
New York City,Museum of the City of New York,4385,4.5,Local history museum,"Photos, maps & other artifacts trace NYC history from its 16th-century birth to the present day.",-73.951938,40.7924375
